Customer ID,Internal ID,Original Internal ID,Obligor Name,City,Country,Zip Code,Industry Code,Industry Code Type,Obligor Internal Risk Rating,TIN,Stock Exchange,Ticker Symbol
CUST0965,OBL0965,OBL0965,Company 965,Chicago,France,98884,3361,NAICS,3,567554562,LSE,TICK965
CUST0966,OBL0966,OBL0966,Company 966,Seattle,France,17940,5411,SIC,2,485675940,TSX,TICK966
CUST0967,OBL0967,OBL0967,Company 967,Miami,Canada,53257,3361,SIC,5,139027569,TSX,TICK967
CUST0968,OBL0968,OBL0968,Company 968,Boston,USA,60848,3361,NAICS,3,850700670,NASDAQ,TICK968
CUST0969,OBL0969,OBL0969,Company 969,San Francisco,France,43302,4234,SIC,5,257786488,TSX,TICK969
CUST0970,OBL0970,OBL0970,Company 970,Boston,Canada,66033,3254,SIC,5,950555444,NASDAQ,TICK970
CUST0971,OBL0971,OBL0971,Company 971,Miami,Canada,22069,5415,SIC,4,983499231,NASDAQ,TICK971
CUST0972,OBL0972,OBL0972,Company 972,Seattle,USA,86857,5222,NAICS,4,748092679,Euronext,TICK972
CUST0973,OBL0973,OBL0973,Company 973,Chicago,Germany,65688,6244,NAICS,4,403117798,NYSE,TICK973
CUST0974,OBL0974,OBL0974,Company 974,San Francisco,USA,31280,5415,NAICS,4,253599326,LSE,TICK974
CUST0975,OBL0975,OBL0975,Company 975,Chicago,Germany,93990,5222,SIC,1,169731789,LSE,TICK975
CUST0976,OBL0976,OBL0976,Company 976,Miami,USA,66943,4234,SIC,2,970155902,NASDAQ,TICK976
CUST0977,OBL0977,OBL0977,Company 977,Miami,France,76003,3254,SIC,4,737181099,NASDAQ,TICK977
CUST0978,OBL0978,OBL0978,Company 978,Miami,France,21681,5222,SIC,1,529042679,NASDAQ,TICK978
CUST0979,OBL0979,OBL0979,Company 979,Boston,France,58080,3254,SIC,4,472199368,TSX,TICK979
CUST0980,OBL0980,OBL0980,Company 980,Boston,UK,25949,5415,SIC,2,992999226,TSX,TICK980
CUST0981,OBL0981,OBL0981,Company 981,San Francisco,Canada,65054,5415,SIC,1,168568885,Euronext,TICK981
CUST0982,OBL0982,OBL0982,Company 982,Boston,France,39389,5415,SIC,4,531248352,NYSE,TICK982
CUST0983,OBL0983,OBL0983,Company 983,San Francisco,USA,57686,5411,NAICS,5,835525754,NYSE,TICK983
CUST0984,OBL0984,OBL0984,Company 984,Miami,USA,95055,5411,SIC,4,165246116,NASDAQ,TICK984
CUST0985,OBL0985,OBL0985,Company 985,San Francisco,France,69846,5222,NAICS,3,194652501,NASDAQ,TICK985
CUST0986,OBL0986,OBL0986,Company 986,San Francisco,Canada,19306,3254,SIC,1,258646102,NYSE,TICK986
CUST0987,OBL0987,OBL0987,Company 987,San Francisco,UK,23055,5411,SIC,5,891943200,NYSE,TICK987
CUST0988,OBL0988,OBL0988,Company 988,Seattle,Germany,84652,6113,SIC,4,871263911,Euronext,TICK988
CUST0989,OBL0989,OBL0989,Company 989,Boston,UK,56381,3254,NAICS,2,392015706,Euronext,TICK989
CUST0990,OBL0990,OBL0990,Company 990,Houston,Germany,80850,3361,NAICS,2,121627270,Euronext,TICK990
CUST0991,OBL0991,OBL0991,Company 991,Chicago,Germany,73219,3254,SIC,5,118440865,LSE,TICK991
CUST0992,OBL0992,OBL0992,Company 992,Chicago,USA,59961,6113,NAICS,4,930346741,NYSE,TICK992
CUST0993,OBL0993,OBL0993,Company 993,Boston,Germany,55614,4234,SIC,5,392407850,Euronext,TICK993
CUST0994,OBL0994,OBL0994,Company 994,New York,Germany,33616,4234,SIC,4,892283827,NASDAQ,TICK994
CUST0995,OBL0995,OBL0995,Company 995,Chicago,UK,32189,6113,NAICS,5,485319258,NASDAQ,TICK995
CUST0996,OBL0996,OBL0996,Company 996,New York,France,80574,6113,NAICS,2,984769630,TSX,TICK996
CUST0997,OBL0997,OBL0997,Company 997,Houston,UK,58947,6113,SIC,3,999486659,LSE,TICK997
CUST0998,OBL0998,OBL0998,Company 998,Los Angeles,Canada,25415,5222,NAICS,3,148887052,NYSE,TICK998
CUST0999,OBL0999,OBL0999,Company 999,New York,Canada,19560,6113,NAICS,2,634516333,NYSE,TICK999
CUST1000,OBL1000,OBL1000,Company 1000,Seattle,Canada,84165,3254,NAICS,3,616897295,NASDAQ,TICK1000
