Row,Column,Anomaly Message,Anomaly Score
849,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
850,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
851,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
852,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
853,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
854,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
855,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
856,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
857,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
858,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
859,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
860,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
861,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
862,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
863,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
864,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
865,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
866,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
867,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
870,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
871,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
872,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
873,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
874,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
875,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
876,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
877,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
878,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
879,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
882,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
883,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
884,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
886,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
887,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
888,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
889,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
890,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
891,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
892,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
895,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
896,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
898,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
900,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
901,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
903,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
904,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
905,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
906,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
907,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
908,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
909,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
911,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
913,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
915,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
916,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
918,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
920,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
921,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
923,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
927,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
928,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
929,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
930,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
931,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
932,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
933,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
934,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
935,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
936,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
937,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
939,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
940,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
941,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
942,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
943,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
944,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
947,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
948,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
949,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
950,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
951,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
952,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
953,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
954,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
955,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
956,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
958,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
959,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
960,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
961,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
962,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
964,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
965,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
966,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
967,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
968,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
969,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
970,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
971,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
972,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
973,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
974,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
975,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
976,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
977,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
978,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
979,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
981,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
982,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
983,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
984,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
985,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
986,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
988,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
990,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
991,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
992,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
993,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
994,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
996,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
998,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
999,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
1000,Country,"Invalid data in 'Country'. Expected: Report the domicile of the obligor (as defined in the FR Y-9C Glossary entry for ""domicile""). with allowed values Use the 2 letter Country Code22.",1
